sentence id,text,sentiment,topic
4514,"Very good place but we need to wait so long for the food to deliver us they serve the customers very good response,we had murgh malai kabab and muuton briyani with our office colleagues very good in taste I like the grren chutney which they serve with malai kabab 🤩😛",neutral,restaurant
1185,We went here from office. A group of 17 members. We were the first so seating was not an issue. I had veg starters and it was marvellous. For once the spice levels matched my lower than normal Hyderabad spice margins. The paneers were too soft for the skewers and kept dropping into the fire. The corn fried were very good. Food was excellent especially the sweet corn soup. Desserts we very good. On the whole a satisfying experience.,neutral,restaurant
1384,"The Lal Street is been good for the first time. Today I went and booked a table, where we have not been given a table and was asked to stand at the bar. Then after a wait of nearly 40mins staff arranged the table for us, where there was no-one to entertain us and take our order. We sat for around another half hour requesting the waiters to take our order. Then suddenly being Saturday night, the music went so so loud that it started hurting our ears and we were not able to talk even sitting side by side. Everyone want their Saturday night to be groovy but the music was literally hurting our ears. No doubt music played by DJ was awesome that it was making everyone dance on the floor.
Food was fine though but ambience is good.",neutral,restaurant
6886,"Went with our colleagues last week and had a good lunch over there. Coming to ambience it is quite dark with sufficient light . Am quite impressed with the furniture with minimalistic design.
Food which didn’t impressed me much . Options are less. Pasta is terrific . Miloxktails are the best among all. They had their own flavours which is not copied somewhere .",neutral,restaurant
6452,less peaces,neutral,restaurant
1876,The only positive thing of the place was the ambience and atmosphere! We ordered nachos which was not served with salsa sauce . The mocktails were good enough but the barbequed paneer tikka was just horrible. It tasted like it was stale and was loaded with a lot of spice !,neutral,restaurant
7011,"Amongst the so many options now available for dining at Gachibowli, Urban Asia is difficult to ignore both for location and food. Getting in there if you are driving can be tricky sometimes since there is too much traffic in a narrow lane. However, they have a valet in the basement and you can park there and head over to the 4th floor which actually is a mix of a few restaurants. The place offers both buffet and a-la-carte options and you could choose what you like. We ordered Pad Thai noodle and chilly Tofu. I have not had such soft and delicious todu in a long time and was happy to have given that a shot. Moreover, the portion size was fairly decent. The Pad Thai tasted slightly sweet to my wife's liking but again flavoursome and good portion. The place was quiet and you could enjoy your food in peace. The staff is courteous and service is prompt.",neutral,restaurant
2461,Been here on a Saturday evening. The service looked a bit slow but the food tasted good. They allow stags without any cover charge but they don’t let you enter the dance floor if you’re one. The staff is also very co-operative. Go here as a crowd and you would love it.,neutral,restaurant
6005,"Loud music, average food and untrained staff sums up the place.
We ordered a veg hakka noodle which was pathetic and one special pizza which was very average.
While ordering the pizza, the staff didn't know the toppings on the pizza.
Above all the DJ was playing all wierd songs and was very loud",neutral,restaurant
6067,"Visited this place for a weekend chilling. We called and asked for a dance floor, but after we entered there was no designated dance floor and mostly stags dancing. Our girls were uncomfortable and didn't enjoy much. Maybe a couple's section in dance floor will be good. Food was good and service is decent.",neutral,restaurant
6337,no vinegar or soya sauce has been provided with the soup,neutral,restaurant
9856,no straw provided for shake food was good,neutral,restaurant
5988,"KS bakers , known for its food in bakery items.
Ordered Veg hot dogs,
Premium butter scotch pastry,
Italian chocolate pastry,
Veg hot dog, stuffed with Aloo, onions , tomato slices and mayonnaise , tastes good.
Pastries are also worth a try.

Overall ok.",neutral,restaurant
6756,"Food is delicious. Chicken BBQ mandi, Mutton Fry Mandi and Chicken Burger are awesome... Good Ambiance and service...
Owner and Staff are courteous",neutral,restaurant
7957,"New Entry in Zomato Gold-
Ambiance- 
Olive Garden is located at the Time Square, Indira Nagar beside Dominos Pizza. There is nothing much to say about the ambiance of Olive Garden Restaurant. This restaurant is very small, with no live screening and no music. Ambiance is quite boring, as they didn't even decorated it much. Even on the Saturday night, this place was not at all crowded.
Food-
We ordered Chicken Chatpati Kebab as a starter cost approximately INR 255. The quantity of Kebab was very less. They served Kebab with the green Pudina Chutney. Both the qauntity and the quality was not upto the expectations. Then we ordered Chicken Dum Biryani cost approximately INR 210.
This was the worst dum biryani I ever had, that I didn't even tasted like Biryani. Instead of Dum, they added so much oil in that Biryani. Olive Garden offers 1+1 dish on Zomato Gold membership.
Service-
Service here was too slow and the staff didn't even give attention.
Overall-
I don't recommend this restaurant to anybody, because of the bad experience I had here.",neutral,restaurant
3057,"Paya is available but didn't meet my expectations ,
Ambience was good, staff were friendly , food was okay and gold privileges were there so it was an 2.5/5#",neutral,restaurant
2149,"Writing this review for so called much hyped restaurant of Hyderabad- Jonathan's kitchen

Went to celebrate my bday today..It was the worst food buffet I ever had in any above average costly restaurant.They charge so high for this shitty buffet.

1. Ambience- Even a local resaturant also have some areas of decoration in their restaurant but they have it like a messy hall. No theme no decoration
2. Service- No serving of starters, no serving of even water until u ask,no serving of even sauce at your table and waters think themself like heroes here.
3. Food- The worst part of it..Some stale starters of chicken and fish. Veg ones you cant even chew corn items as they might be few days old.One chicken starter only had some taste. Main course is also pretty below average.Pasta is good.Pizza(so called best Hyderabadi pizza) was worse than a 50rs local shop pizza.
Deserts- they put some sweets of local shops as deserts.
Two juices as welcome drinks were Ok.

I gave two stars rating because manager politely listened to all my complaints on food ambience and all and gave a delicous pudding cake to celebrate my bday.Thanks for that.

They themself agreed that their lunch buffets are generally not that great we should try a la carte..Will do that if I will ever try to take this risk again😜",neutral,restaurant
7339,"Ambience is quite good and this place is nearby to my office. I was disappointed with the food though. Certainly , dint reach to my expectations and the blue berry cheese cake that I had in other cafe's was *wow* , but the one here was bland . The shakes were good compared to the rest that I ordered. Service was good so I would give a 4/5 . Food - 2/5 Ambience - 4/5",neutral,restaurant
4433,Had a delivery ordered from here. Makki roti and sarsong ka saag was okay. Saag tasted more like palak. But packing and delivery was good. Price is on higher side.,neutral,restaurant
3195,the top layer of the cake was of homey was not that good,neutral,restaurant
8345,It was typical GDs Hot Dog. Fresh chicken and perfect blend of all sauces and seasonings. Goes very well with a Fri/Sat night party. You will surely love it.,neutral,restaurant
7095,"Completely disappointed. The staff was clearly reluctant to work.
The food was mediocre at best. We ordered sweet and sour chicken soup, chilli chicken , hakka noodles and all flavored chicken. Only the soup was lukewarm, everything else was cold. Nothing was made fresh.
We had to complaint to the manager about the same, who agreed with us but did nothing anyway. So we walked out without completing the lunch.
Thoroughly disappointing.
Ambience is the only saving grace for this place.

Food *
Ambience ****
Staff courtesy **",neutral,restaurant
8296,"The place should be visited when only having good biryani is your priority and not the ambiance, hospitality or hygiene.

We visited the place with office colleagues for lunch. The food tastes average other than the Biryani which is simply awesome. We ordered tandoori chicken, chicken hariyali kabab, adarika chicken tikka, chicken & mutton biryani, double ka meetha. Had sweet paan in the end.",neutral,restaurant
1964,"Pakwaan grand is one of the recent exclusive food places .we ordered murga masalam , mutton Keema masala and rumali roti..... delicious meal ...loved the Keema curry .....chicken masalam was average. .. was having rumali after a long time ....loved it ....",neutral,restaurant
8153,"Ordered a lot from this place and went for dine in a lot of times as well. The biggest issue with this place is lack of consistency. It is okay for the price range but the quality and taste of food will be a surprise almost every time.We usually have:
Mushroom Masala: Usually quite good with good amount of mushrooms.Garlic Naan: Nice and crispy.Mixed Raita: This has always been good.
In terms of ambience it has very less to offer and an okayish service.",neutral,restaurant
4255,"Si please place with simple food, reminds of those good old days before technology took over. Best place to come over for a chai and a conversation.
Fine biscuit, Irani chai and roohafza are my favourites here.",neutral,restaurant
2079,ordered aloo gobhi..average taste. chapatis were soft.,neutral,restaurant
4938,"I have been my third time here.
The food is quite good here. But when it comes to service we need a lot of patience.i have experienced the same third time.we had to wait for quite long time for food and even the bill

Food - 3/5
Ambience-3/5
Service-1/5

Need to improve in this factor",neutral,restaurant
4997,"Great Ambience
Good Service
Good Food
Next visit for sure to try other varieties
Sweet we had ordered was good and Rotis and Sabzi was also nice and tasty",neutral,restaurant
3543,To be fair.... this place may seem like a heaven to the non vegetarians. But I throng to this place only for 1 reason.... it's Irani chai. It's really good and I visit it only for that particular reason.,neutral,restaurant
7602,"One of the best places to fill your stomach with. This place is a treat in case you are a sweet tooth. The food is quite good but can never be compared to the sweet delicacies. The tuna sandwich is a win if you like sea food. There are shakes here too ,which are not up to the mark comparitively.",neutral,restaurant
2579,Good place to hangout with Friends. Stags are not allowed mainly on Weekends. Prices are comfortable and music is 🔥. Food is very good. Service is very good and staff are polite.,neutral,restaurant
8400,"the rating is such because of the name
we had thought it was like an american grill restaurant
shocked by the indian spread 
food was ordinary 
no choice in red meats and no grill
pls change the name, gives out the wrong idea",neutral,restaurant
8135,"tawa Roti's are very good and like home made. I have ordered Kadhai paneer though there were only capsicum and onion with 2-3 very small pieces of paneer, taste was good.",neutral,restaurant
3176,"Taste wise they are OK, but I don’t trust their hygiene. Had ordered through Swiggy and were disappointed with the quality of food. Chicken lollipop was undercooked. There was red blood inside the chicken pieces and had to pull to tear the chicken.",neutral,restaurant
7665,"Visited this cafe on Sunday evening and was a little disappointed to see hardly any baked item available on display; So we stuck to their menu.
We had ordered Hot Chocolate, Apple Iced Tea, Chicken Melt Sandwich and Fizzy Lemonade.
Service is very quick and all the items freshly prepared and served in a jiffy.
The place is tad bit pricy but worth it.",neutral,restaurant
9663,"Went for a casual with my roomie to this place. The ambience was nice and looked like a good restaurant. Ordered Chicken Shorba, which is similar to soup prepared in chicken stew and pepper. For starters ordered Tandoori murgh Adraki, it was served hot and really delightful. The taste was awesome and chicken was properly tandoored. In the same course we ordered the usual tandoori roti and Murg tikka lababdar. Murg tikka was awesome, it was not too spicy nor too blunt, it was perfect gravy with boneless chicken.

Only word of advice for the management is PLEASE STOP APPLYING GST ON PRODUCTS SOLD AT MRP SUCH AS COLD DRINKS AND WATER BOTTLES. GST should not be calculated on those products.

Food:5/5
Ambience:4/5
Hospitality:4/5
Hygiene:3/5(table was not properly cleaned)
Value for money:3.5/5",neutral,restaurant
8177,worse quality of food,neutral,restaurant
9309,"Couldn't resist posting this review. Has been visiting this place since the time it opened - has been there multiple times. Never before felt this urge of posting a review since the food always stood out and dominated the service.

But nothing changed over the time in terms of service, rather it's turned worse over time. There can't be an excuse of quality of food in exchange of service. If food is the only yardstick, they fail to beat that as well. Dishes are pretty authentic but equally monotonous in taste.

As a customer, I would rather not visit to wait for two ordered dishes for an hour. Worse food that can be had sooner is always better than slightly better food with infinitely worse service.",neutral,restaurant
9171,"Went there for a dinner buffet. Highly disappointing. Firstly, they quoted wrong price over the call. On top of it, there were very limited items in the buffet. The ones that were there were mediocre as well. We felt a road side dhaba would have been better.",neutral,restaurant
8017,ordered chicken Tikka. it's not at all good. I doubt it is chicken or not .,neutral,restaurant
1520,"I have been to this place and also ordered from zomato. Chicken stuff is best, chicken wings, fried chicken, chicken burger etc. Avoid stuff like rice bowls which aren't that good. Place is okay. Can be slightly crowded at times.",neutral,restaurant
6749,"The outlet looks good. The service is excellent. Food is fine. Its not true to its cuisine.. its not true Arabic food.. shawarma is not what you expect.. it's more like a roll. If you want a true authentic Arabian food, i suggest you to go to some other place.",neutral,restaurant
1891,"I have always loved the TDS chain. Been to Kolkata, Bhopal and Hyderabad. But hyderabad has been the worst experience ever.Very bad service. We had to wait for long hours for the food to be served. No one was bothered even about the bill.",neutral,restaurant
620,Ordered lunch from this place. The taste was good. Food wasn’t spicy or oily. packing was good and quantity was sufficient. I would prefer to order again.,neutral,restaurant
441,"This place was on my Hyderabad bucket list for a long time. The ambience was awesome to top that it was IPL 2019 final. The live dj was great. Coming to the food we ordered a pitcher of Belgian brewed 🍺 (warning it's a jug rather than a pitcher) but that's the best beer I ever had. The beer was accompanied by chicken 65 and pepperoni and lamb pizza. Both of them were outstanding.
The worst part was the service the place is short on staff. One waiter was waiting 7 tables and he constantly kept on ignoring us as we were the last table.",neutral,restaurant
9265,"I came here for a buffet.The overall experience was average.They have a huge spread to choose from only in the salads and when it comes down to starters and main course i was pretty disappointed because of pretty limited options i had to choose from even from which there was just a single starter that made me even think about seconds.The deserts were decent i loved the chocolate ice-cream.

Moving on to ambience the seating and the restaurant was pretty decent and i think the true look and feel could be experienced at its best if you were to visit the place for a dinner. The service was pretty swift.

Food 2/5
Ambience 4/5
Overall 3/5",neutral,restaurant
3639,"Not a great dinner I had in the last night, ordered tikka biryani ànd dum Biryani . Less masala and quality is bit of low. Ambience was okay",neutral,restaurant
8816,"According to the message I got from dominos , the delivery executive was supposed to deliver the pizza at the door, despite of me mentioning the complete address, The man came at the wrong place and called me outside. They should never mention door delivery if they wanna deliver it outside.",neutral,restaurant
6289,ok,neutral,restaurant
9279,"Food was good,service was great.
We opted to sit by the lawn, were bitten by mosquitoes, which is simply not expected.
Please try to resolve this issue.",neutral,restaurant
3438,"This place is worth a visit! A rooftop with a pool - the ambience is just awesome, specially in the evenings. One of the best places for small parties/romantic dinners.
A good range of food is available. Have tried Thai curry and it’s one of the best I’ve had.",neutral,restaurant
2487,"Firstly the pictures that they have put up makes this place looks brightly light but it is kind of dark and the ambiance is not exactly as portrayed. Not very crowded which makes it spacious enough. Food is okay but the service was pathetic. When asked for spoons, the waiter asked us to use the serving spoon instead. There was a lot of delay in service and mismanagement.",neutral,restaurant
720,I must say i did not expect much after trying a few so called famous shwarma shops in Hyderabad. But I think this one equalled if not bettered istah shawarma house. The chicken pieces were cooked amazingly well. Loved the cream. Packaging could have been better.,neutral,restaurant
1626,"Last time I ordered mutton rogan josh from here, it was amazing but today it was not fresh and only bones, no meat. It’s sad my favourite restaurant is going down in quality",neutral,restaurant
7451,I had ordered the Cheesy Chicken Bhuna Wrap and the Jumbo Chicken Wrap from here. This was by invitation only and was for tasting. The Cheesy Wrap was great and was filled with cheese in every bite. The Chicken Jumbo Wrap actually had loads of chicken with my favorite variety being the chicken meatball. This is definitely a must try and is also a part of their Signature Wraps.,neutral,restaurant
301,"Ordered Chicken Fried rice. Very good; however, didn't give curry with it. Not sure whether they forgot. But did like the taste of the variety.",neutral,restaurant
6840,I really don't like the place much . The prices were too high . Small area . Just don't like that much. The music was not upto the mark . And the place was dull,neutral,restaurant
7174,So so place. You can visit there if you have zomato gold. Otherwise place does not deserve a special visit. Location is good and food is average.,neutral,restaurant
9649,"Ordered chicken biryani via Zomato.
One of the best biryani I had, portion size was enough of single person. Two medium chicken pieces were there in the packet.
Packaging is good",neutral,restaurant
8504,One of the best places to have momos in and around gachibowli. Located right opposite to DLF this place is over till late night. My favourite is the kurkure momo here. Tastes very different from all the other momos. Must try.,neutral,restaurant
2986,More spicy cannot eat,neutral,restaurant
3587,good,neutral,restaurant
16,"Came here for lunch and the food was good and tasty. We tried buffet and all the items in veg and non-veg were tasty.

The ambience and service were also good, and the staff were courteous.

shubhamtraveltales.wordpress.com",neutral,restaurant
4958,Bad service and the attitude of the staff is bad as well. The food was good both in terms of taste and quality had they been good service would have been good experience.,neutral,restaurant
2596,"Service was too slow. Waiters took some 20 minutes to realise we wanted to place an order.
Music was excessively loud, and reached a point where the speakers couldn't support the playback without distorting the music.
However the quality of LIIT was brilliant.
I didn't like food either",neutral,restaurant
6419,It's good tasty.. Good quality and quantity. I order from this several times just once the quality was not good remaining all are sooo good.. Worth value,neutral,restaurant
6576,I have been here couple of time!! The inside seating is very small but the DJ is good. They have beautiful outdoor seating. Food wise it’s average nothing fancy about it. It’s a place to just hangout with friends and chill. Expectations for high quality food should not be there.,neutral,restaurant
564,"Been to this place on Wednesday evening for family dinner . On a weekday also the place was crowded.
The place is very spacious and there is not much to talk about ambience . It’s pretty simple . Service is at its best .
Ordered : Veg machow soup , fisherman wharf special soup , butter garlic prawns , masala fried prawns , fried fish , badami broccoli, Goan prawn curry , chicken wings, egg fried rice , curd rice. All tasted decently good except egg fried rice.
Must try : Badami broccoli , butter garlic prawns , chef special soup . These tasted extremely delicious and special mention about curd rice 👌",neutral,restaurant
669,"Healthy food calls for eat.fit.. good packing and decent food.. price is a bit on the higher side
Rotis could have been better. Will definitely order more from here..",neutral,restaurant
6336,"It was a date with my girls who wanted to eat Chinese so we decided to go to Dine O China for the simple reason that it is close to home and it turned out that we chose a super place to have Chinese.
The restaurant is located in Gachibowli and is easy to drive to from ORR and has a proper basement parking so no issues even on the busy Gachibowli road; for me it is a major point of concern if I am driving on my own so at least parking was sorted.
We entered the restaurant and were warmly welcomed by a stewardess who took down our order and served us. It felt like by the women for the women. It felt comfortable that is all.
The seating arrangement is quite comfortable and I particularly liked the chairs as they were so comfortable. We ordered chicken drumsticks and honey chilli potato for starters and both the dishes were awesome. Kids liked the chicken drumsticks and finished the plate. They were juicy and done to perfection and my girls told me that they were fresh also. Honey chilli potato was crunchy and sweet and chilly just like it should be.
For our main course we ordered veg dimsums and chicken dimsums and mix Chinese chopsuey. Both the dimsums were tasty and the wrapping was quite thin so you could taste the filling which was quite substantial. But I would recommend that you have dimsums with the sauce that they serve with honey chilly potato. I find it tastes better with this chilly sauce rather than the sauce that they serve with dimsums.
The mix Chinese chopsuey has a mix of egg, chicken and seafood and the girls told me that they liked the taste of it.
For dessert we tried chocolate fried ice cream which can be given a pass as I didn't like it that much.
Infact we liked the food so much that we got chilli garlic noodles packed for dinner also. And also the girls could not finish the chopsuey so we got it packed and will now have it in dinner.
We liked the place very much and once the husband gets back to Hyderabad we are visiting this place again for sure.

Pity Zomato doesn't give me chance to review the place on my second visit. Like I mentioned we would come back to this place we went there yesterday afternoon for some snacks and got some dinner packed for ourselves. We tried chilli garlic fish, kids' favourite chicken drumsticks again, chicken satay and lemon chicken coriander soup and veg talumein soup. All of which was great.
We asked for crispy chilly baby corn which turned out to be too salty and on complaining the stewardess served us a fresh batch which was quite tasty.
Definitely a must visit place. Will be back again when I am craving for some yummy Chinese food.


coinsandmaps.com",neutral,restaurant
8436,"Great place to have a peaceful lunch with a gang of 3,4 people. It has a pleasant atmosphere with both indoor and outdoor seating, in which the outdoor one is the real fun. Place is quiet neat and clean. It also has Telangana style.

Food here is just average not great. Service need to be improved a bit. We were there waiting to order but no one turned to take the order. Ordered veg Manchuria, appollo fish, kaju paneer ,kulcha. All of them very ok but not great.",neutral,restaurant
4618,Rustic ambience was good. The prawn and crispy veg starters were very average. The Andra style curry was good. Complimentary laddoo tasted yummy. Overall decent place but nothing amazing as far as the food is concerned.,neutral,restaurant
5242,Biriyanis and more you were amazing to help me out with my foods during my Hyderabad stay. I liked the flavors of Andhra in their cuisine. I ordered chicken tikka biriyani with tandoori chicken and coke. I liked biriyani which was plentiful. Nice customer service as they were always ready to serve. Good ambience and locality. I loved my experience at this restaurant in Gachibowli.,neutral,restaurant
3883,"This is place has good ambience and great variety of drinks considering cocktails and other acoholic drinks. But the food is a bit over priced and quantity is less.

Ambience 8/10
Variety 8/10
Food taste 7/10
Quantity 6.5 /10
Service 8/10
Overall 7 /10",neutral,restaurant
5647,"I had bad experience with buffet,food served was not at all worthy. Service and ambience were good but food was pathetic and just waste of money.",neutral,restaurant
628,"Why on earth would someone charge 185 rs for 3 regular sized thin chapathis and a bowl of chicken curry. Unless the buyers are fools.
Terrible pricing and quantity for the money.
2 stars just for decent taste of curry.
All those mentions of calories and stylish packaging are unnecessary if you can’t have sufficient food inside.
Oh boy, will never try 🙏🏻🙏🏻

Btw, the dish name is chefs special nonveg thali 😂",neutral,restaurant
4309,"So i make videos on YouTube on food and books and the name of my channel is TheFoodie Bookworm and I just ordered randomly from the place because it was similar to the name of my channel, but I must say that I am super satisfied with the chicken Peri peri shawarma and the pancakes. They are just yumm. Do try this place out.",neutral,restaurant
4859,good,neutral,restaurant
6342,"If you want to have some good Chinese in and around Gachibowli area, this place is good for you. The service is good , the starters and the noodles too and it will not take a pinch on your pocket as well.",neutral,restaurant
7774,nice,neutral,restaurant
1073,"This is something one would definitely like... they serve n number of variety in north indian food. Must try once they will never disappoint you, l bet",neutral,restaurant
8646,"Hazelnut coffee 2/5
Poor quality, the coffee already had sugar and it was watery.
This was my 2nd time here and the place still disappointed me.
Might not come again..",neutral,restaurant
8105,"I ordered Amritsari Nan and chana masala. Nan was bit ok but Chana was worthless. It’s raw and cooked in shahi paneer gravy.
Will never order food from here",neutral,restaurant
8002,"Ordered chicken tikka from here. Never had itna oily chicken tikka in my life. The oil was dripping uncontrollably from the box, the packing was bad. The naans were full of oil, the plastic was full of oil, the sabji was so spicy that we could not finish it. Basically waste of money.",neutral,restaurant
3092,Ambience and service is good. Locality of the restaurant is good. But taste of the food is not up to the mark. Can make it more better. Should improve the taste of their signature dishes,neutral,restaurant
8482,"Firstly this restaurant is very untidy and noisy. The ambiance was the worst and it is crowded and untidy place. So couples who want to have a good time please stay away.

However the food was ok. You can visit this restaurant once to just have a taste of the dishes. I still wonder why most people prefer t-grill despite all its negatives. 👎

Overall rating: 2/5 (just ok)
Taste of food: 3/5 (average)
Ambience and cleanliness: 1/5 (worst)
Service: 2.5/5 (below average)

Thank you 🙏 for reading. Please follow me so that you won’t miss my latest reviews.",neutral,restaurant
2831,Biryani is good but they didn't deliver ...I had to pick it and that too was informed very last minute...the address mentioned did say it's a fassos only take away facility for food delivery companies like swiggy n zomato... I was standing there at 10 at night to pick my parcel...very poor service,neutral,restaurant
9831,Always used to have a craving for chicken parathas.. we were randomly looking for a place to serve our hunger when we found this one. Small and a neat place. We ordered chicken kheema paratha and butter chicken paratha. The taste was so goood. Will come back here for sure. The chutney given as a combo was yum as well. Cutting one star for the ambience. Food wise you will love it for sure.,neutral,restaurant
9452,Favourite cafe for finger food as they have a variety of donuts and burgers... surprisingly their burgers are better than their donuts..I have tried almost all the donuts and they never disappointed me and so goes with the burgers... veg mayo is the best as it’s different than routine burgers with a twist of mint mayo in it... cool place to hangout with friends...,neutral,restaurant
7064,"This restaurant space in Gachibowi is the fusion of Urban Asia and Eat India Company which are under the same roof with different names.

✓Ambience

This is very much spacious having multiple separated halls for group dining with cozy ambience. This restaurant is themed with village style vintage wooden decors all-around the place. Most of the interior walls are covered with vintage wooden doors, windows and locks.

And also there is a separate dining hall where one of the wall is completely covered with photo frames of old nizami Kings and their belongings.

✓Food

We went here for a dinner buffet. The food is really delicious and this was the first time I was liking Sea food in the starters. All the starters are really good but Kung Pao fish and Prawns parsely dry are the best of its kind.

Dinner Buffer Menu:

*Starters:

1. Murgh Haryali Tikka
2. Lahsooni Murgh Tikka
3. Kung Pao Fish
4. Prawns Parsely dry
5. Crispy Potato Corn cube
6. Sichuan Baby Corn
7. Paneer Angar Tikka
8. Corn Tikka
9. French fries

*Main Course:

1. Bindi Jai Puri
2. Yellow Dal Tadka
3. Palak Paneer
4. Murgh Lababdar
5. Mutton do Pyaza
6. Murgh Dum biryani
7. Sabzi Dum biryani
8. Garlic noodles
9. Butter Naan and Roti
10. Curd Rice
11. Khow suey

*Salads:

1. Tossed Salad
2. Crispy Noodles Salad
3. Kimchi Salad
4. Grilled chicken salad

*Desserts:

1. Pineapple Tarts
2. Chocolate Brownie
3. Pastries
4. Shahi Tukda
5. Varied flavors of ice creams.

We don't have much variety in desserts but the ice creams here are really good and served with different luscious toppings. Just looking at them will trigger the cravings in your mouth.

✓Service

The only saddest part of this restaurant is the service that they provide. Though it is a buffet, All the starters will served to the table. There is a lot much interval from one starter to the other starter that they serve.

And you will feel that half the time your plate is empty and you need to keep on waiting for them to serve. The service part of this restaurant is really irritating and this needs to be corrected with much importance.

✓Value for money

The dinner buffet here costs around Rs.650/- per person. And you will definitely feel that this place is worth your money. Be prepared to bear with the bad service and rest you will definitely enjoy. Have a great dining and good day😊",neutral,restaurant
2674,"In Gachibowli this place is nice to have drinks and dance. Zomato gold offer makes this experince even better. 
All the items were good could have been better, service was good. 
Overall 4/5 rating.",neutral,restaurant
5849,Tempteys has never disappointed with its wide varities in milk shakes. Love its ambience. Tried Mr. Cake Fruitti which was a big thumbs up! One should definitely try out this & will surely fall in love with this amazing milk shake! Also tried Crunchy Orange that did not meet my expectation. Crunchy Almond Feast is also a good one.,neutral,restaurant
5888,The Oreo shake was a bit of a disappointment but the Brownie shake as always lived up to expectations.,neutral,restaurant
9513,"This is THE place for Litti Chokha. (drops the mic)

Food : 4.5/5 The Litti Cokha is just amazing, sitting in Hyderabad and getting such quality food that reminds you of your home town stalls is really something. Would have been nicer if the Chokha was a bit more hotter/spicy. But understand that such taste would not go well with lot of foodies here. I have gone there again and again for Litti Chokha and have very rarely tried other things. This time tried the Chinese plate and really liked that too.

Service : 3.5/5 It was a self service join which now services your table. Timely service and good behavior there is very little more to expect.

Ambiance : 3/5 Has a very nicely maintained outdoor sitting beside road.

Price : 4/5 The place is very reasonably priced for Hyderabad standards (though 2 litti for 100 bucks might sound expensive to someone from east India ;) ).  Portions are good and taste is impeccable.",neutral,restaurant
6354,Visited with my friend on a lazy Sunday evening to satisfy our craving for authentic chinese food. Ambience and service was really good! Ordered sizzlers and some chicken noodles. Found the both the dishes ordered to be sweet. Liked the food overall.,neutral,restaurant
4828,"Udipi's is perhaps one of the best budget friendly joints in the indiranagar area. Their ghee idly is a must try and so are their dosas. If you are there for breakfast, do try their poha.",neutral,restaurant
2405,I have been to this restaurant to see my friend. The place is well situated on the main Gachibowli road near by the flyover. Ambience was nice and the taste of food is good too. We order a cheese balls in the started and a veg sizzlers. Sizzler was amazing and sumptuous. Recommend this place to visit once at least.,neutral,restaurant
3075,"This place has nice ambience and is very clean and hygienic.
Wat was good?
- chicken+kaju starter
- babycorn munchuria

What i didn't like:
- The chicken biryani was not upto the mark, the taste could definitely improve.

The staff was very polite and quick to respond..!! I appreciate their behavior.",neutral,restaurant
915,"Do I have to write something about this? Ofcourse, all of us love it. I especially love their Alphonso mango 😋. Really like their nutella brownie as well.",neutral,restaurant
4030,The coffee at this place was one of the I ever had ... A small cozy place with good food is something everyone needs to tackle a hectic week or take a break from the everyday stress... The broccoli with cheese and aglio Olio are a must have . If you are a coffee lover it's a must try.,neutral,restaurant
2070,"Ye dhaba nhi hota to hyd m mera kya hota 😀, parathe, kulcha, bhature, aalu gobhi, makhni every thing you get here at good price, I am ordering from here from last 2 and half years.
2 think don't like here one paneer paratha and masala rayta. They don't give option for normal curd.",neutral,restaurant
5114,Little less quantity,neutral,restaurant
1000,"The food is economically reasonable. The North Indian dishes including chole kulche, chole bhature and paneer butter masala are comparatively better than the chaats.",neutral,restaurant
4643,"Wanted to have some good authentic Andhra food and Ulavacharu didn’t disappoint me , loved the food even though it was a bit spicy . The Masam Vedupu Pulao and the Masam Miriyala are a must try here , The Andhra Kodi Kura didn’t quite live up to my expectations though . Ended the meal with the Rajahmundry Rose Milk which also ticked the box .Service was fantastic throughout.Overall enjoyed my experience here and would recommend this place to people looking for spicy authentic Andhra food . Cheers !
P.S- Extra points for the motichur ladoo they gave us as a welcome snack .",neutral,restaurant
397,Mutton special Biryani & chicken Biryani are good in taste. Grill chicken was little oily and service was good. It's one of the best place for Biryani lovers.,neutral,restaurant
2161,"Ambience: 5/5 (Both Indoors and Outdoors facility)
Value for Money: 3.5/5 (This is with respect to Sunday Brunch# costing Rs. 1200/- per person)
Staff Service: 5/5

Quality of Food: 5/5 Simply premium.Items I like the most are veg. maki (sushi), broccoli salad* from their regular menu.But even more outstanding are their live counter options such as Tawa Fish (Not your regular bland bone-less fish, but the way you eat fish at home) had some real flavour. Omelette, French toast, Pancakes were simply brilliant.
Variety of Food: 5/5 Enormous.This is where Jonathan's Kitchen truly excels, there has to be at least one item you will madly fall in love with. They claim to have over 60 items on their menu, which can be verified rather immediately upon looking at the serving table.
#In the name of unlimited drinks, there was no real variety to choose from. I couldn't even get my favourite soft drink Thums up (Franchise issue probably, I know), and on that particular day, there wasn't any option of Pina Colada.
*I am a big fan of lettuce leafs. Please keep some.",neutral,restaurant
4809,"FoodFor Friends in regards with taste it's too good but if you want to order something you need to be aware of packing.
Packing is not good i ordered sambar idly and they didnt gave me spoon how can a person eat sambar idly with put spoon.
Need to maintain those things other than that food is too good.
I will prefer to visit",neutral,restaurant
